,,,,,,,,,,,,,,,,,,,,,,,Areas and Densities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blocks and Roads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,6.012000147,-73.67199149,Velez_T1_T2_T3.pdf,Velez_metrics.jpg,Velez.zip,Velez.jpg,Velez_Metrics.jpg,Velez.zip,,,,Velez.jpg,Velez.png,Vélez,SANTANDER,America Latina y el Caribe (ALC),"11,880",328,36.25,1991-09-01,2003-01-01,2015-01-01,"6,665","9,627","11,880",3.2%,1.8%,48%,51%,53%,0%,0%,0%,3%,3%,3%,49%,46%,44%,9.4%,2.8%,81,233,328,162,76,65,-6.7%,-1.3%,83,41,36,-6.1%,-1.1%,14%,21%,  6.4 ,  7.3 ,13%,6%,61%,56%,24%,34%,1%,4%,0%,0%,2.2,2.0,0.0,0.0,2.2,2.0,100%,97%,0%,0%,100%,97%,142,166,-,-,142,166,1.2,4.0,-,-,291,-,23%,33%,16%,33%,61%,0%,0%,0%,85,56,18.3%,-3.5%,11,17,13%,30%,56,21,66%,37%,5,6,5%,11%,14,12,16%,21%
104,5.636577,-73.52718,Villa_De_Leyva_T1_T2_T3.pdf,Villa_De_Leyva_metrics.jpg,Villa_De_Leyva.zip,Villa_De_Leyva.jpg,Villa_De_Leyva_Metrics.jpg,Villa_De_Leyva.zip,,,,Villa_De_Leyva.jpg,Villa_De_Leyva.png,Villa de Leyva,BOYACA,America Latina y el Caribe (ALC),"12,147",192,63.37,1990-01-01,2001-01-01,2014-01-01,"1,593","7,230","12,147",13.7%,4.0%,0%,1%,15%,21%,41%,31%,20%,5%,4%,59%,54%,50%,13.3%,2.8%,31,133,192,126,117,127,-0.6%,0.6%,52,54,63,0.5%,1.2%,14%,13%,  6.1 ,  5.4 ,12%,28%,70%,54%,17%,17%,1%,1%,0%,0%,3.7,3.1,0.0,0.0,3.7,3.1,100%,100%,0%,0%,100%,100%,71,92,-,-,71,92,1.4,4.3,-,567,-,-,4%,88%,69%,79%,23%,3%,5%,6%,49,33,35.0%,-2.9%,2,9,3%,27%,20,16,41%,48%,8,1,17%,4%,19,7,39%,21%
105,5.045267753,-75.51282201,Villamaria_T1_T2_T3.pdf,Villamaria_metrics.jpg,Villamaria.zip,Villamaria.jpg,Villamaria_Metrics.jpg,Villamaria.zip,,,,Villamaria.jpg,Villamaria.png,Villamaría,CALDAS,America Latina y el Caribe (ALC),"24,802",244,101.46,1989-08-01,2002-07-01,2014-07-01,"19,308","28,098","24,802",2.9%,-1.0%,25%,40%,48%,26%,15%,12%,2%,0%,1%,47%,45%,40%,0.7%,1.0%,197,217,244,186,235,168,1.8%,-2.8%,98,130,101,2.2%,-2.0%,24%,27%,  5.5 ,  4.5 ,23%,43%,63%,56%,13%,1%,1%,0%,0%,0%,1.4,1.4,0.0,0.0,1.4,1.4,100%,97%,17%,26%,100%,97%,178,203,862,809,178,203,0.6,0.4,-,-,-,-,5%,100%,0%,0%,86%,94%,9%,6%,16,27,1.2%,4.5%,10,16,66%,58%,3,9,19%,33%,0,0,2%,2%,2,2,13%,7%
106,10.60442,-72.98219449,Villanueva_T1_T2_T3.pdf,Villanueva_metrics.jpg,Villanueva.zip,Villanueva.jpg,Villanueva_Metrics.jpg,Villanueva.zip,,,,Villanueva.jpg,Villanueva.png,Villanueva,GUAJIRA,America Latina y el Caribe (ALC),"24,178",408,59.25,1991-03-01,2001-03-01,2014-03-01,"16,563","21,271","24,178",2.5%,1.0%,36%,47%,51%,22%,19%,16%,3%,1%,1%,39%,33%,33%,3.1%,1.0%,264,360,408,103,89,89,-1.4%,0.0%,63,59,59,-0.6%,0.0%,22%,26%,  8.0 ,  8.2 ,5%,4%,50%,48%,37%,38%,6%,5%,2%,4%,1.4,1.4,0.2,0.2,1.2,1.2,100%,100%,100%,100%,100%,100%,176,196,73,74,192,206,1.4,1.0,207,-,307,382,2%,98%,58%,92%,40%,6%,0%,0%,77,32,4.8%,-6.7%,17,12,22%,38%,59,18,77%,57%,0,2,1%,6%,1,0,1%,0%
107,11.001226,-74.807782,Municipio_Barranquilla_T1_T2_T3.pdf,Municipio_Barranquilla_metrics.jpg,Municipio_Barranquilla.zip,Municipio_Barranquilla.jpg,Municipio_Barranquilla_Metrics.jpg,Municipio_Barranquilla.zip,,,,Municipio_Barranquilla.jpg,Municipio_Barranquilla.png,Gran Barranquilla,ATLANTICO,America Latina y el Caribe (ALC),"1,680,472","14,177",118.53,1991-03-01,2001-03-01,2014-03-01,"1,234,764","1,481,255","1,680,472",2.3%,1.0%,64%,67%,78%,8%,9%,6%,1%,1%,1%,27%,23%,15%,3.7%,1.1%,9296,12389,14177,182,155,140,-2.1%,-0.8%,133,120,119,-1.3%,-0.1%,23%,24%,  9.0 ,  7.0 ,18%,28%,33%,42%,26%,16%,14%,8%,10%,7%,2.0,1.7,1.3,1.1,0.7,0.6,86%,81%,77%,70%,56%,51%,287,355,387,475,861,967,1.5,2.6,126,91,291,104,5%,98%,48%,65%,44%,20%,4%,13%,"2,799","2,429",5.3%,-1.2%,"1,355","1,322",48%,54%,562,719,20%,30%,361,149,13%,6%,521,239,19%,10%
108,4.598428,-74.07651589,Municipio_Bogota_T1_T2_T3.pdf,Municipio_Bogota_metrics.jpg,Municipio_Bogota.zip,Municipio_Bogota.jpg,Municipio_Bogota_Metrics.jpg,Municipio_Bogota.zip,,,,Municipio_Bogota.jpg,Municipio_Bogota.png,Gran Bogotá,SANTAFE DE BOGOTA D.C,America Latina y el Caribe (ALC),"7,306,650","48,047",152.07,1991-03-01,2001-03-01,2014-03-01,"4,442,220","6,074,405","7,306,650",2.4%,1.6%,61%,70%,69%,10%,7%,9%,1%,1%,1%,29%,22%,22%,1.5%,1.8%,32204,39019,48047,194,201,195,0.3%,-0.3%,138,156,152,0.9%,-0.2%,25%,23%,  10.9 ,  6.6 ,14%,16%,31%,40%,24%,19%,14%,14%,17%,11%,2.0,1.8,1.3,1.1,0.7,0.6,97%,93%,86%,80%,64%,63%,175,220,370,438,605,613,1.9,4.2,-,-,130,-,1%,95%,9%,26%,63%,18%,27%,51%,"7,342","7,207",2.5%,-0.2%,"3,481","2,570",47%,36%,"2,514","1,896",34%,26%,371,635,5%,9%,976,"2,106",13%,29%
109,7.119261,-73.122297,Municipio_Bucaramanga_T1_T2_T3.pdf,Municipio_Bucaramanga_metrics.jpg,Municipio_Bucaramanga.zip,Municipio_Bucaramanga.jpg,Municipio_Bucaramanga_Metrics.jpg,Municipio_Bucaramanga.zip,,,,Municipio_Bucaramanga.jpg,Municipio_Bucaramanga.png,Gran Bucaramanga,SANTANDER,America Latina y el Caribe (ALC),"794,905","6,471",122.83,1991-03-01,2001-03-01,2014-03-01,"556,735","633,222","794,905",1.3%,1.6%,54%,63%,59%,14%,10%,12%,1%,1%,1%,32%,26%,27%,1.3%,3.2%,3648,4134,6471,225,207,169,-0.9%,-1.4%,153,153,123,0.0%,-1.6%,25%,22%,  15.8 ,  6.0 ,10%,35%,45%,45%,26%,12%,7%,3%,12%,5%,3.1,2.6,1.6,1.3,1.5,1.3,99%,95%,95%,87%,88%,81%,128,171,217,291,286,376,1.7,3.5,79,63,176,85,7%,63%,4%,19%,66%,27%,23%,16%,587,"1,634",2.5%,7.3%,342,182,58%,11%,173,554,30%,34%,26,169,4%,10%,46,729,8%,45%
110,3.446145,-76.532163,Municipio_Cali_T1_T2_T3.pdf,Municipio_Cali_metrics.jpg,Municipio_Cali.zip,Municipio_Cali.jpg,Municipio_Cali_Metrics.jpg,Municipio_Cali.zip,,,,Municipio_Cali.jpg,Municipio_Cali.png,Gran Cali,VALLE DEL CAUCA,America Latina y el Caribe (ALC),"2,068,138","16,903",122.36,1991-03-01,2001-03-01,2014-03-01,"1,430,561","1,733,058","2,068,138",1.4%,1.4%,59%,66%,68%,9%,8%,8%,1%,1%,1%,30%,25%,23%,1.9%,2.3%,9778,12636,16903,210,182,158,-1.0%,-1.1%,146,137,122,-0.5%,-0.9%,27%,17%,  10.4 ,  12.0 ,14%,22%,27%,45%,34%,20%,12%,4%,13%,8%,3.2,2.5,2.8,2.1,0.4,0.4,99%,94%,99%,91%,42%,41%,114,191,121,228,918,1016,1.7,8.3,108,92,174,70,6%,63%,6%,4%,76%,46%,11%,12%,"2,701","3,544",2.9%,2.1%,"1,261","1,225",47%,35%,829,857,31%,24%,304,332,11%,9%,307,"1,130",11%,32%
111,10.4218824,-75.54031375,Municipio_Cartagena_T1_T2_T3.pdf,Municipio_Cartagena_metrics.jpg,Municipio_Cartagena.zip,Municipio_Cartagena.jpg,Municipio_Cartagena_Metrics.jpg,Municipio_Cartagena.zip,,,,Municipio_Cartagena.jpg,Municipio_Cartagena.png,Gran Cartagena,Bolívar,America Latina y el Caribe (ALC),"1,118,374","8,640",129.45,1991-03-01,2001-03-01,2014-03-01,"583,676","752,896","1,118,374",2.7%,2.8%,69%,73%,77%,11%,7%,6%,1%,1%,0%,18%,20%,17%,4.2%,1.5%,4677,6998,8640,153,134,156,-1.4%,1.1%,125,108,129,-1.5%,1.3%,20%,18%,  7.6 ,  6.7 ,16%,21%,50%,49%,24%,21%,4%,6%,6%,3%,2.6,2.0,0.8,0.6,1.9,1.4,97%,88%,64%,56%,90%,79%,157,266,524,642,255,394,1.5,3.9,164,62,186,244,1%,57%,49%,40%,48%,9%,2%,8%,"1,810","1,555",4.9%,-1.1%,326,384,18%,25%,806,792,45%,51%,31,206,2%,13%,647,173,36%,11%
112,4.74762,-75.910873,Municipio_Cartago_T1_T2_T3.pdf,Municipio_Cartago_metrics.jpg,Municipio_Cartago.zip,Municipio_Cartago.jpg,Municipio_Cartago_Metrics.jpg,Municipio_Cartago.zip,,,,Municipio_Cartago.jpg,Municipio_Cartago.png,Gran Cartago,VALLE DEL CAUCA,America Latina y el Caribe (ALC),"123,480","1,317",93.78,1991-03-01,2001-03-01,2014-03-01,"76,652","110,995","123,480",2.9%,0.9%,51%,44%,52%,15%,20%,16%,2%,2%,1%,32%,34%,31%,3.2%,0.7%,801,1210,1317,141,138,135,-0.2%,-0.2%,96,92,94,-0.3%,0.2%,21%,18%,  8.0 ,  7.0 ,11%,15%,51%,54%,24%,22%,8%,3%,7%,5%,1.8,1.7,0.9,1.0,1.0,0.7,92%,91%,68%,75%,85%,76%,239,253,451,391,319,392,2.1,4.0,60,-,99,-,14%,85%,8%,9%,74%,59%,4%,17%,259,110,3.7%,-7.1%,71,45,27%,41%,43,55,17%,50%,20,1,8%,1%,126,9,49%,8%
113,9.321697,-75.294467,Municipio_Corozal_T1_T2_T3.pdf,Municipio_Corozal_metrics.jpg,Municipio_Corozal.zip,Municipio_Corozal.jpg,Municipio_Corozal_Metrics.jpg,Municipio_Corozal.zip,,,,Municipio_Corozal.jpg,Municipio_Corozal.png,Gran Corozal,SUCRE,America Latina y el Caribe (ALC),"72,177",893,80.82,1991-03-01,2001-03-01,2014-03-01,"48,663","47,694","72,177",-0.1%,3.2%,50%,45%,36%,14%,19%,24%,2%,2%,2%,34%,33%,39%,3.0%,3.3%,378,582,893,196,123,132,-3.2%,0.5%,129,82,81,-3.1%,-0.1%,23%,22%,  7.0 ,  4.9 ,11%,40%,55%,50%,29%,7%,3%,1%,2%,2%,3.1,2.5,0.1,0.2,3.0,2.3,100%,100%,100%,100%,100%,97%,98,126,115,149,98,151,1.1,2.1,121,144,129,-,0%,52%,69%,38%,31%,2%,0%,11%,138,160,3.8%,1.1%,29,26,21%,16%,67,42,49%,26%,5,25,4%,16%,37,67,27%,42%
114,7.884976051,-72.49200223,Municipio_Cucuta_T1_T2_T3.pdf,Municipio_Cucuta_metrics.jpg,Municipio_Cucuta.zip,Municipio_Cucuta.jpg,Municipio_Cucuta_Metrics.jpg,Municipio_Cucuta.zip,,,,Municipio_Cucuta.jpg,Municipio_Cucuta.png,Gran Cúcuta,NORTE DE SANTANDER,America Latina y el Caribe (ALC),"739,321","9,953",74.28,1991-03-01,2001-03-01,2014-03-01,"455,553","581,707","739,321",2.5%,1.6%,57%,64%,71%,12%,10%,7%,1%,1%,1%,30%,25%,22%,6.1%,2.0%,4104,7421,9953,159,104,95,-4.4%,-0.6%,111,78,74,-3.6%,-0.4%,23%,22%,  8.5 ,  6.9 ,9%,13%,39%,58%,39%,22%,10%,3%,4%,3%,2.4,2.0,0.8,0.7,1.6,1.2,99%,95%,67%,70%,97%,79%,163,206,473,478,219,434,1.8,1.7,195,185,170,585,20%,75%,37%,37%,42%,27%,1%,12%,"2,719","2,230",9.8%,-1.3%,636,593,23%,27%,"1,630",886,60%,40%,105,85,4%,4%,348,666,13%,30%
115,5.06889127,-75.51752602,Municipio_Manizales_T1_T2_T3.pdf,Municipio_Manizales_metrics.jpg,Municipio_Manizales.zip,Municipio_Manizales.jpg,Municipio_Manizales_Metrics.jpg,Municipio_Manizales.zip,,,,Municipio_Manizales.jpg,Municipio_Manizales.png,Gran Manizales,CALDAS,America Latina y el Caribe (ALC),"361,529","2,906",124.40,1991-03-01,2001-03-01,2014-03-01,"269,306","309,878","361,529",1.1%,1.3%,37%,43%,41%,21%,17%,19%,2%,1%,2%,41%,39%,38%,0.6%,3.2%,1819,1971,2906,251,256,202,0.2%,-2.0%,148,157,124,0.5%,-2.0%,27%,22%,  7.3 ,  6.4 ,12%,25%,55%,50%,24%,14%,4%,4%,5%,6%,3.7,3.3,1.6,1.4,2.1,1.9,100%,99%,89%,87%,99%,98%,105,120,279,298,172,191,1.1,3.3,-,-,91,83,11%,72%,4%,2%,77%,47%,8%,23%,137,581,1.0%,12.1%,85,139,62%,24%,32,94,23%,16%,4,178,3%,31%,16,171,12%,29%
116,6.257480514,-75.57349999,Municipio_Medellin_T1_T2_T3.pdf,Municipio_Medellin_metrics.jpg,Municipio_Medellin.zip,Municipio_Medellin.jpg,Municipio_Medellin_Metrics.jpg,Municipio_Medellin.zip,,,,Municipio_Medellin.jpg,Municipio_Medellin.png,Gran Medellín,ANTIOQUIA,America Latina y el Caribe (ALC),"3,357,809","23,947",140.22,1991-03-01,2001-03-01,2014-03-01,"2,279,471","2,680,424","3,357,809",1.8%,1.6%,64%,68%,66%,9%,8%,10%,1%,1%,1%,26%,23%,24%,3.1%,2.1%,13346,17617,23947,231,197,184,-1.8%,-0.5%,171,152,140,-1.3%,-0.6%,23%,14%,  9.0 ,  5.3 ,11%,32%,34%,47%,34%,17%,13%,3%,8%,1%,2.3,1.7,1.3,0.9,0.9,0.8,84%,77%,70%,55%,65%,61%,294,405,487,746,604,661,3.1,7.5,-,-,167,293,15%,40%,1%,0%,57%,16%,27%,24%,"3,741","4,621",4.2%,1.5%,"1,418","1,444",38%,31%,"1,498","1,525",40%,33%,359,595,10%,13%,467,"1,058",13%,23%
117,4.808274,-75.690868,Municipio_Pereira_T1_T2_T3.pdf,Municipio_Pereira_metrics.jpg,Municipio_Pereira.zip,Municipio_Pereira.jpg,Municipio_Pereira_Metrics.jpg,Municipio_Pereira.zip,,,,Municipio_Pereira.jpg,Municipio_Pereira.png,Gran Pereira,RISARALDA,America Latina y el Caribe (ALC),"486,071","4,850",100.22,1991-03-01,2001-03-01,2014-03-01,"279,370","463,214","486,071",3.9%,0.4%,45%,41%,46%,17%,18%,15%,1%,1%,1%,37%,40%,37%,5.6%,1.2%,2040,4219,4850,216,185,160,-1.2%,-1.2%,137,110,100,-1.7%,-0.8%,26%,24%,  9.4 ,  7.4 ,10%,27%,34%,36%,35%,21%,12%,7%,9%,8%,3.9,3.0,1.1,1.0,2.8,2.0,100%,96%,88%,78%,95%,92%,103,165,300,396,179,239,2.8,6.3,-,-,123,80,15%,90%,4%,39%,69%,32%,12%,19%,"1,219",529,7.3%,-7.0%,209,229,17%,43%,327,174,27%,33%,164,55,13%,11%,520,71,43%,13%
118,5.531808528,-73.36179674,Municipio_Tunja_T1_T2_T3.pdf,Municipio_Tunja_metrics.jpg,Municipio_Tunja.zip,Municipio_Tunja.jpg,Municipio_Tunja_Metrics.jpg,Municipio_Tunja.zip,,,,Municipio_Tunja.jpg,Municipio_Tunja.png,Gran Tunja,BOYACA,America Latina y el Caribe (ALC),"150,704","2,113",71.31,1991-03-01,2001-03-01,2014-03-01,"101,442","118,100","150,704",1.8%,1.9%,31%,37%,42%,24%,20%,17%,2%,1%,1%,43%,42%,40%,3.0%,0.7%,1496,1923,2113,120,107,119,-1.4%,0.9%,68,61,71,-1.2%,1.1%,25%,26%,  7.4 ,  6.1 ,18%,18%,50%,67%,20%,12%,5%,2%,7%,2%,1.7,1.7,1.0,1.0,0.7,0.7,99%,99%,85%,82%,79%,76%,167,175,327,349,372,396,2.8,6.4,-,86,-,81,12%,77%,24%,34%,45%,30%,19%,13%,262,155,3.8%,-4.0%,108,83,41%,54%,97,39,37%,25%,21,8,8%,5%,37,25,14%,16%
